,EMD_CD,data
0,50110116,171379160
1,50110120,2569835974
2,50110133,403327120
3,50110134,646834062
4,50110136,250413000
5,50110137,1592351700
6,50110250,5028221590
7,50110253,5927043263
8,50110256,2685789174
9,50110259,3436726090
10,50110310,2584186434
11,50130107,1225925332
12,50130112,254042800
13,50130119,3296184750
14,50130120,2149235
15,50130253,8518689912
16,50130310,8774599346
